goods_id,workbook,imgs,sku,name,category,description,recipe_card,tag
H0Ote8eMAPneFDkM,aglOZaREQrwSukAz,"[{'name': '节日蛋糕礼盒', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=VGiVi3QKDnpSMrbQ'}, {'name': 'WeChat_20231024133237', 'url': 'https://starbucks.joywok.com/api/file/download?id=ILcS9nGEB7sKjo9f'}, {'name': '节日蛋糕礼盒组装奉客指引', 'url': 'https://starbucks.joywok.com/api/file/download?id=bVoXyisAR07GRrU5'}, {'name': '图层 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=Wqw4KT8wYoopsyaa'}, {'name': '图层 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=oxh5HPqDBY13TjiC'}, {'name': '图层 3 拷贝', 'url': 'https://starbucks.joywok.com/api/file/download?id=5RBrVh3pNUbHKgtw'}]",,节日蛋糕礼盒,食品,节日蛋糕礼盒亮点：蛋糕礼盒更能“装”，设计可以放下所有蛋糕，满足一次吃尽星式美味甜点的需求。更少使用塑料，对环境更友好。提醒：最上方蛋糕礼盒安装视频建议伙伴全屏进行观看！- 轮播图   适用组合： 4个任意甜品(蛋糕+植物酸奶杯）  折扣原则：1）11/3-1/2期间，购买4片及以上任意蛋糕或植物酸奶杯 可享85折优惠2）12/18-1/2期间，购买8片及以上任意蛋糕或植物酸奶杯 可享7折优惠*此优惠不可与员工折扣叠加、上海向绿产品不参加礼盒折扣  入机指引：1）点击食品套餐界面，点击【1组蛋糕礼盒 4片 】选择4片蛋糕/植物酸奶杯，结账。2）点击食品套餐界面，点击【2组蛋糕礼盒 8片 】选择8片蛋糕/植物酸奶杯，结账。---以下订货信息请伙伴重点关注---SKU 011144284 / 011144285 圣诞蛋糕礼盒套件 3套/包 SKU 011144286 限塑版圣诞蛋糕礼盒套件 3套/包（仅供限塑城市门店）第一批主配 3包共9套到店，11/3前主配到店，可通过NGBOH订货。SKU 011144817 蛋糕礼盒专星送封口贴（54张/包）11/3前主配1包到店，可通过NGBOH订货。,[],11/3上市
0Z6sV854igW5crBm,aglOZaREQrwSukAz,"[{'name': '11', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=v816cLLS7ZGkh9jf'}, {'name': '9dfa5cb90a4176ec4a241de6d1e1791f', 'url': 'https://starbucks.joywok.com/api/file/download?id=puuwED9dJ8SF4hDb'}, {'name': '1', 'url': 'https://starbucks.joywok.com/api/file/download?id=uy3p5cA7odaigP7F'}, {'name': '2', 'url': 'https://starbucks.joywok.com/api/file/download?id=KP31QqWLHypmI8XL'}, {'name': '7', 'url': 'https://starbucks.joywok.com/api/file/download?id=exWuFJIgePihDUHq'}, {'name': '6', 'url': 'https://starbucks.joywok.com/api/file/download?id=vAFYcMr9fo2IKFJC'}, {'name': '4', 'url': 'https://starbucks.joywok.com/api/file/download?id=FC8fJmqUYNaeyBtU'}, {'name': '8', 'url': 'https://starbucks.joywok.com/api/file/download?id=tKG2YHN88XdCziVx'}, {'name': '5', 'url': 'https://starbucks.joywok.com/api/file/download?id=03etFjitC6x209ca'}, {'name': '3', 'url': 'https://starbucks.joywok.com/api/file/download?id=d9D8wLLfSqInzPwT'}]",11153381,咖啡节奏会员星礼包,会员星礼包,我们将在节日档期的开始，推出一款非常酷炫的会员星礼包，让我们跟着节奏一起享受咖啡带来的美好。这款咖啡节奏会员星礼包随卡含炫彩蓝牙音箱1个，白色和绿色两款可选。销售亮点：1. 颜值在线，白色款温馨暖黄色灯光，绿色款七色炫彩灯光，随心选择2. 360度全景式环绕音效，节奏灯/呼吸灯模式随心切换3. 可应用于办公会议场景，内置麦克风免提通话，高清不卡顿通话零延迟4. Thinkplus正品定制，品质保障,[],"11/1上市
蓝牙音箱"
U0OqIEyr4r4eF5QM,aglOZaREQrwSukAz,"[{'name': 'holiday', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=v1LeSI0Y9UeeVFGy'}, {'name': 'holiday', 'url': 'https://starbucks.joywok.com/api/file/download?id=EoQ80EwxtO31IoYT'}]",11152607,星巴克臻选假日综合咖啡豆2023,臻选咖啡豆,风味：雪松般香气突显了柠檬皮、枫木和姜糖般风味，伴随着糖浆般口感。种植区域：拉美/亚太国家：哥斯达黎加/印度尼西亚地理位置：阿拉胡埃拉/亚齐品种：-处理法：水洗处理法/半水洗处理法海拔：-包装豆：198元酸度：中偏低醇度：醇厚冷萃：Y浓缩：YM2：Medium-MediumCup ID：RHDB更多咖啡豆相关信息了解请至RP-营运资源-营运部-臻选工作手册-促销工作手册,"[{'name': '假日', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=6MpkHrgUI9ZmT8EM'}]","11/3上市
RO/RB门店"
SNIp5ezT9e8ePN8R,aglOZaREQrwSukAz,"[{'name': 'Kenya', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=pdaQNYe78X6DG85Z'}, {'name': 'Kenya', 'url': 'https://starbucks.joywok.com/api/file/download?id=B8urwlZpctOKIf1O'}]",11153000,肯尼亚 蒂里克瓦 加库尤尼 咖啡豆,臻选咖啡豆,风味：白醋栗和番茄花般的风味，伴随着活泼的酸度和黑砂糖般的甜感。种植区域：非洲国家：肯尼亚地理位置：基里尼亚加品种：巴蒂安（Batian）处理法：水洗处理法海拔：1572 米包装豆：178元酸度：中偏高醇度：中等冷萃：Y浓缩：YM2：Blonde-BlondeCup ID：KTKW更多咖啡豆相关信息了解请至RP-营运资源-营运部-臻选工作手册-促销工作手册,"[{'name': '肯亚', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=Xj5H4bnbm7U2TXhS'}]","11/3上市
RO/RB门店"
hgYtWYIh7k2gWhCp,aglOZaREQrwSukAz,"[{'name': 'image9', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=YwHRrAKR6brGMqf8'}, {'name': 'image9', 'url': 'https://starbucks.joywok.com/api/file/download?id=iRfiErPk5zdoxDZn'}, {'name': 'image10', 'url': 'https://starbucks.joywok.com/api/file/download?id=DRN7bC6oA1eYGiMU'}]",,冬日红杯 经典回归,档期理念,红杯回归了！装着「冬」「暖」「雪」「融」中国人独有的对冬天的期许简单却热烈 太妃榛果拿铁经典回归了！带着节日饮品也有焕然一新的版本轻盈口感的绵云太妃榛果拿铁沉醉可可风的朗姆风味冬暖摩卡 快乐统统装进红杯里岁末节日接踵而来我们一路大声庆祝  冬日红杯 经典回归,[],
UDfdS3E51TRFc5V6,aglOZaREQrwSukAz,"[{'name': '10.18 starbucks31388', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=JJup4lWv5S7vao0j'}, {'name': '1', 'url': 'https://starbucks.joywok.com/api/file/download?id=J5PRILFDLwZSaL2b'}, {'name': '2', 'url': 'https://starbucks.joywok.com/api/file/download?id=v4ONfxdhaFxZRauI'}, {'name': '3', 'url': 'https://starbucks.joywok.com/api/file/download?id=AXWcOBlKKYZ5qbXg'}, {'name': '5', 'url': 'https://starbucks.joywok.com/api/file/download?id=5KB5YQ8lV5z5U9gm'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=LUJR0iXmkD1RUydJ'}]",11154812,冬日系列熊店长硅胶杯塞4只组套装 ,商品,四款熊店长造型杯塞诠释“冬暖雪融”的节日氛围采用食品级硅胶材质可用作外带杯杯口插件让熊店长为你守护冬日温暖,[],"11/3上市
冬日系列"
8PpGdxqB05DaqnPP,aglOZaREQrwSukAz,"[{'name': '09280285', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=QDXtTOkIh7PwdN0I'}, {'name': 'updated video', 'url': 'https://starbucks.joywok.com/api/file/download?id=sNyCs4ujZUyjVw7Q'}]",,冬日系列 ,商品,当我们捧起红杯捧起的，是「冬」日夜空下编织星愿的红捧起的，是繁星透过窗格，温「暖」心扉的红捧起的，是「雪」扑扑簌簌，光临窗檐的红捧起的，是寒意消「融」，热情逐渐升温的红捧红这一刻 ~红杯系列星品，开启冬日的第一波暖意,[],"经典
复古
温暖"
kowio5lwajk55pKv,aglOZaREQrwSukAz,"[{'name': '封面2', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=5gAauJVmhR25Jbt0'}, {'name': '10月26日', 'url': 'https://starbucks.joywok.com/api/file/download?id=4Mzoh7Nr5bnMJY6Z'}, {'name': '1', 'url': 'https://starbucks.joywok.com/api/file/download?id=ezn9P5byIFivh778'}, {'name': '4', 'url': 'https://starbucks.joywok.com/api/file/download?id=wpKWYpAJQwjlDne3'}, {'name': '7', 'url': 'https://starbucks.joywok.com/api/file/download?id=dhJyavnRRrZbQo0Z'}, {'name': '8', 'url': 'https://starbucks.joywok.com/api/file/download?id=Hcz7B75qbKDCi6a0'}, {'name': '6', 'url': 'https://starbucks.joywok.com/api/file/download?id=Puz6o83RBKdYLRmF'}, {'name': '5', 'url': 'https://starbucks.joywok.com/api/file/download?id=7KYpxDxJZkqR0oQj'}, {'name': '2', 'url': 'https://starbucks.joywok.com/api/file/download?id=HNEYEPCtO3AU5EXg'}, {'name': '3', 'url': 'https://starbucks.joywok.com/api/file/download?id=mrgDR922sFSbRJ4v'}]",11153917,洛斐合作款鼠标会员星礼包 ,会员星礼包,本季星巴克洛斐合作款星礼包重磅回归，该星礼包随卡含洛斐蓝牙鼠标套装1个，2款亮丽配色，其中一款为星巴克定制色。销售亮点：1. 电镀表壳高颜值好清理，轻轻一擦灰尘全不见；按键使用两种不同颜色，敲击声音沉稳安静。2. 双模链接，通过蓝牙或小巧usb接收器，可同时连接2种设备3. 蓝牙/2.4G无线双连接模式，五档DPI自由调节，满足不同分辨率显示屏的使用4. 触控手势功能，摆脱触控板限制、按压键盘的烦恼5. 可循环充电，无需电池6. 性价比之选，官方品质保障,[],"11/14上市
洛斐
鼠标"
jizOuB40vl7SoSWy,aglOZaREQrwSukAz,"[{'name': '马卡龙礼盒-开', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=wqkvVxMPtwl3ngX8'}, {'name': '马卡龙礼盒-开', 'url': 'https://starbucks.joywok.com/api/file/download?id=xnGQL00EJ0U7PMIi'}, {'name': '马卡龙组合', 'url': 'https://starbucks.joywok.com/api/file/download?id=k8Yd3nkdiGN9bRJP'}, {'name': '迷你星巴克马卡龙_A', 'url': 'https://starbucks.joywok.com/api/file/download?id=DfRFLnt3pNevST3D'}, {'name': '迷你星巴克马卡龙_B', 'url': 'https://starbucks.joywok.com/api/file/download?id=FYB5VIGaDMfzYudd'}]",11154324,迷你星巴克马卡龙 ,食品,产品介绍：一盒六入的马卡龙甜点，为您带来一场微缩星巴克门店的奇幻体验！开盒即置身于一家迷你星巴克店内，仿佛听到咖啡磨豆声和背景音乐交织而成的美妙交响曲，置身于一个愉悦自在的环境中。每盒有树莓黑莓马卡龙、香草味马卡龙和开心果马卡龙各两颗，每一颗都是经典法式工艺精心制作而成，带来口感细腻、色彩缤纷的甜点享受。推荐话术：这款限定的马卡龙有3种口味，口感细腻、色彩缤纷，如果喜欢的话可以尝试下哦！建议搭配：饮品 ：星巴克绵云太妃榛果拿铁、热美式咖啡冲煮咖啡 ：星巴克圣诞综合咖啡豆保质期提醒：与至爱马卡龙操作一致，迷你星巴克马卡龙将在门店执行5天保质期，无需临期提前下架。请伙伴积极做好产品效期及电子价签的管理。价签提示：1盒产品对应1个产品电子价签，陈列注意先进先出，如多盒陈列，一个电子价签仅能对应同一个效期的产品。盘点提醒：整盒售卖，不拆盒。与星享小点盘点方式一致，食品UPT是以销售的”个数“为单位计算（1盒=6个USD)收货提醒：请伙伴收货后打开外盒包装检查每盒马卡龙品质情况，确认数量及外观无异常，如有问题请及时填写RVR温馨提示：伙伴可以在完成试吃后登入电子食品护照【路径：绿围群APP-个人中心-食品护照】，留下美好的试吃回忆~,"[{'name': 'FY24 Holiday迷你星巴克马卡龙', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=SmeXsTBbPRy1kj56'}]","11/21上市
不可星星兑换
整盒售卖"
OcPyxBJRDgW2Luhz,aglOZaREQrwSukAz,"[{'name': '红富士拿铁', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=1aZPt12XApzVgf3w'}, {'name': '红富士拿铁', 'url': 'https://starbucks.joywok.com/api/file/download?id=BHYLu6DAh2c6ddyf'}, {'name': '红富士拿铁', 'url': 'https://starbucks.joywok.com/api/file/download?id=4w9h6dO4FZazmcUP'}]",,红富士拿铁,饮品,将香甜的焦糖苹果风味与经典拿铁美妙融合，苹果的轻甜果香和焦糖风味在拿铁中交织融合，顶部点缀着苹果粒，让您一口尽享冬日温暖。推荐话术：红富士拿铁上市啦！苹果的清新果香伴随着香醇拿铁，顶部还有真实红富士苹果粒，来一杯吧！提醒：1.伙伴可将小苹果拿铁艺术结合在此款饮品上，增添与顾客的联结，最后撒上苹果颗粒。2.伙伴需在上岗前完成饮品培训，并完成线上任务确认。视频：以大杯为例1.牛奶至蒸奶壶大杯刻度线，蒸奶2.按2份浓缩咖啡，杯中加入4泵焦糖苹果糖浆（7.5ml/泵）3.自由倾倒蒸煮过的牛奶至距杯口6毫米处4.饮料表面均匀撒上1平勺苹果巧克力颗粒（2tsp勺）,"[{'name': '红富士拿铁', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=l9kh4ZoP52x5ms7c'}]","11/28上市
9颗星星兑换中杯"
mBdA66lEcKXmvElF,aglOZaREQrwSukAz,"[{'name': '红富士摩卡', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=3NQ54mXrPLilXNj7'}, {'name': '红富士摩卡', 'url': 'https://starbucks.joywok.com/api/file/download?id=8fCBsfNCRK88SBn7'}, {'name': '红富士摩卡', 'url': 'https://starbucks.joywok.com/api/file/download?id=EIq5yeAiIx53umOt'}]",,红富士摩卡,饮品,将香甜的焦糖苹果风味与经典摩卡融合，使得苹果的果香、焦糖风味与摩卡相互交织并融合在一起。顶部覆以苹果粒，一口尽享冬日暖意。推荐话术：红富士摩卡上市啦！苹果的清新果香伴随着浓郁摩卡，顶部还有真实红富士苹果粒，来一杯吧！提醒：1.顶部绵云：①先加2泵（7.5ml/泵）绵云调味酱，再加1泵摩卡酱（浓缩吧台泵15ml），补浓系列奶油牛奶混合液至100ml刻线处。②浓系列奶油牛奶混合液不可客制化换奶。③绵云酱不可少，只可一次搅打一份，不可多份一起搅打。2.顾客要求少糖时，只能少底部风味糖浆，顶部绵云中摩卡酱不可减少。3.伙伴需在上岗前完成饮品培训，并完成线上任务确认。视频：以大杯为例1.冷奶沫壶中加入2泵绵云调味酱（7.5ml/泵），1泵摩卡酱（浓缩吧台泵15ml），加浓系列奶油牛奶预制液（1：3）至100ml处，按4号键搅打2.牛奶至蒸奶壶中杯刻度线，X-H蒸奶3.按2份浓缩咖啡，杯中加入1泵摩卡酱（浓缩吧台泵15ml），4泵焦糖苹果糖浆（7.5ml/泵）4.摇匀杯中咖啡和糖浆，用奶勺挡住奶泡，倒奶至杯口24毫米处5.以旋转的方式，由外而内倒入摩卡味冷奶沫至距杯口6毫米处，饮料表面均匀撒上1平勺苹果巧克力颗粒（2tsp勺）,"[{'name': '红富士摩卡', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=gDm8EKkcj9STnWQR'}]","11/28上市
12颗星星兑换中杯"
gX1bn9tnn2Urmtxg,aglOZaREQrwSukAz,"[{'name': '1024B-0376', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=ftOMfzHwGf5P4Csm'}, {'name': '1024B-0378', 'url': 'https://starbucks.joywok.com/api/file/download?id=NutXLIhuUZ5cfiti'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=0x5S40JffvTqUF3g'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=rnUsFmyxWCcW3Vme'}, {'name': '组 6', 'url': 'https://starbucks.joywok.com/api/file/download?id=mQPLNNeoRaFFsPRR'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=VHZzUUTg6BAdhu0C'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=hozOvsmrFMoag5ik'}]",11154817,安徒生剪纸系列芭蕾舞者不锈钢杯380ml ,商品,杯身造型圆润可爱，杯身运用了剪纸风格，杯身宽口设计，方便注水和清洗；饮用口采用咖啡饮用口设计，贴合唇形，开盖旋转即刻畅饮。,[],"11/14上市
安徒生剪纸系列"
It4zaoA5ZIfwb5O9,aglOZaREQrwSukAz,"[{'name': '1024B-1183', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=pl7TxwQ51w8Ad6Yf'}, {'name': '1024B-1183', 'url': 'https://starbucks.joywok.com/api/file/download?id=b3QpiQmy29pBfg8Z'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=sQoca5al98kX1Yym'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=j5W3cO5xQc38PKY6'}, {'name': '组 4', 'url': 'https://starbucks.joywok.com/api/file/download?id=yrxVM17OZ1uif286'}, {'name': '组 5', 'url': 'https://starbucks.joywok.com/api/file/download?id=MqATQAHJkzzNOn5S'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=D8jXAYMbbJEKxwZC'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=6dPQuuw93ifeS8h5'}]",11154857,安徒生剪纸系列数显温度不锈钢随行杯500ml ,商品,保温杯本身带有温度显示功能，复古红色杯身搭配满版金色安徒生剪纸画面，金色的logo和安徒生签名加以点缀，整体简单又大方。,[],"11/14上市
安徒生剪纸系列"
i4sIKWSEXbnrxTfX,aglOZaREQrwSukAz,"[{'name': '1024B-1039', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=uIqGnsWxdMkJf54Y'}, {'name': '15', 'url': 'https://starbucks.joywok.com/api/file/download?id=ngjKh54bYyfw5R4K'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=NVG8nfUUoRYSUw08'}, {'name': '组 4', 'url': 'https://starbucks.joywok.com/api/file/download?id=GtMTGJPr7jpYOO1T'}, {'name': '组 5', 'url': 'https://starbucks.joywok.com/api/file/download?id=IYvCu16ookhwTlR8'}, {'name': '组 6', 'url': 'https://starbucks.joywok.com/api/file/download?id=EsXty88HExLOx4hP'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=qZz80mjGRQ5Iif1X'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=ZIbEviz9SU85Se5l'}]",11154818,安徒生剪纸系列撞色不锈钢杯360ml ,商品,荣获红点奖，杯身奶白底色搭配舞动在蝴蝶上的少女，更加突出童话色彩。提手硅胶材质，柔软防水，便于携带；巧妙推盖设计，轻轻旋转，拇指一拨即可开启饮用模式。防滑杯垫，耐磨静音，无时无刻开启安静享用。,[],"11/14上市
安徒生剪纸系列"
xIqweY9FyCuK2uA5,aglOZaREQrwSukAz,"[{'name': '1024B-1053', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=w2iA5ZGOUKP8fhDi'}, {'name': '1024B-1053', 'url': 'https://starbucks.joywok.com/api/file/download?id=zBLt1eSHaR1Gt3yr'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=YP7jHU8zokrLYD4a'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=rrWqGmE38np1sOL5'}, {'name': '组 4', 'url': 'https://starbucks.joywok.com/api/file/download?id=RVHr0nYvVqMXGqP0'}, {'name': '组 5', 'url': 'https://starbucks.joywok.com/api/file/download?id=BLaSR2TQLQrgTs5h'}, {'name': '组 6', 'url': 'https://starbucks.joywok.com/api/file/download?id=4pXTQWBsyI8ZkvbO'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=A7XsgosgPZG4Kzim'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=JRE5QR9WJHqTt5tJ'}]",11154819,安徒生剪纸系列古典白提手不锈钢杯1000ml ,商品,"1000ml提手保温杯，杯身奶白底色, 人物重叠体现剪纸，舞动的芭蕾舞女孩营造节日欢快的气氛；饮水口拧盖内螺纹设计，贴合唇形，饮用更舒适；提手设计，让出行更便捷；注水口宽敞，可装不同饮品，一只杯子满足你一年四季的需求。",[],"11/14上市
安徒生剪纸系列"
YeqW8odMDJPqcApb,aglOZaREQrwSukAz,"[{'name': '1024B-0655', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=1e4N8mwU46YUQhPk'}, {'name': '1024B-0624', 'url': 'https://starbucks.joywok.com/api/file/download?id=VH1UDqiRgnsZYM5S'}, {'name': '组 4', 'url': 'https://starbucks.joywok.com/api/file/download?id=as4hBXN5nH68EQeY'}, {'name': '组 5', 'url': 'https://starbucks.joywok.com/api/file/download?id=PsHSqPcYFCJusCdC'}, {'name': '组 8', 'url': 'https://starbucks.joywok.com/api/file/download?id=vgTIju4FI5Oqy9Aj'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=Y6UvsYFz6fcq6047'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=Ni5SWs87dgK0YCnj'}]",11154853,安徒生剪纸系列水晶球款马克杯180ml ,商品,红白配色马克杯，杯身印有安徒生剪纸热气球画面和安徒生签名，杯盖为水晶球摆件，水晶球里面是金色的跳舞的女孩，具有纪念收藏价值。,[],"11/14上市
安徒生剪纸系列"
l75Vjdf2qJuXxUiF,aglOZaREQrwSukAz,"[{'name': '1024B-0459', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=spYdm148IXVOKiei'}, {'name': '16', 'url': 'https://starbucks.joywok.com/api/file/download?id=ATXWJcNhn0TCvUp3'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=QEwj7lumzbK2Nt9H'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=c5kIA52uTm2BgTaE'}, {'name': '组 4', 'url': 'https://starbucks.joywok.com/api/file/download?id=v88r7x6L5StU2i7r'}, {'name': '5', 'url': 'https://starbucks.joywok.com/api/file/download?id=Dev26LeK8FPJywJu'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=952OvDFjlpm7BdAw'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=G7EEI47MWU2528hU'}]",11154851,安徒生剪纸系列芭蕾舞者款红色杯盘组260ml ,商品,复古宫廷造型杯碟组，杯身立体切面效果，每个切面呈现安徒生不同的剪纸人物，精致的套组是节日礼物的最佳选择。,[],"11/14上市
安徒生剪纸系列"
5vznayI2YVVOdGD0,aglOZaREQrwSukAz,"[{'name': '1024B-0681', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=1IOyc5kQh5EaZSOZ'}, {'name': '1024B-0681', 'url': 'https://starbucks.joywok.com/api/file/download?id=oNuZG1RAdyqwpAH8'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=xkwgaicIHHtm08wD'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=qOAhb4YLsofhJlEB'}, {'name': '组 4', 'url': 'https://starbucks.joywok.com/api/file/download?id=H5LjPajMMllG6W4L'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=w5cLhJK5b88wdA1Q'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=tBt0HSLwHX37dhSz'}]",11154840,安徒生剪纸系列蝴蝶与芭蕾舞者款马克杯320ml ,商品,杯身立体浮雕工艺的蝴蝶缠绕于杯身两侧，仿佛围绕着杯子在起舞，搭配杯身烫金logo，简约又高级。杯盖处跳舞小金人点缀，好看又灵动。,[],"11/14上市
安徒生剪纸系列"
6UEpApdSR39Lce6C,aglOZaREQrwSukAz,"[{'name': '1024B-0905', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=G4ZgMKU67uSw6pyB'}, {'name': '1024B-0905', 'url': 'https://starbucks.joywok.com/api/file/download?id=5UkDJsH9EgguzieZ'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=zCrgBESYaZdYkzM9'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=cmQGmrGEJ8cIAGDy'}, {'name': '组 5（合并）', 'url': 'https://starbucks.joywok.com/api/file/download?id=8gIJSpDNsI8lqlFB'}, {'name': '组 4（合并）', 'url': 'https://starbucks.joywok.com/api/file/download?id=xkpeGwHXwMGAYXlv'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=54KUHGOQRq0dZjEN'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=754yaNvTjRBjUT2k'}]",11154852,安徒生剪纸系列浮雕马克杯（配搅拌棒）335ml ,商品,杯身白色竖条纹浮雕工艺，搭配蓝色剪纸花纸，使画面增加立体纹理感。杯口及底部蓝色描边点缀，另配有镂空剪纸造型搅拌棒。,[],"11/14上市
安徒生剪纸系列"
8vw0e5ir0iWHhNs7,aglOZaREQrwSukAz,"[{'name': '1024B-0829', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=IRlC8tjaHQgqr9b8'}, {'name': '1024B-0829', 'url': 'https://starbucks.joywok.com/api/file/download?id=bY5gJNJK7un2ACcK'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=x9hlArYGsPr88fjv'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=bEoen5kSnv84Op9y'}, {'name': '组 4', 'url': 'https://starbucks.joywok.com/api/file/download?id=bcxIWqx5qqvFMDwY'}, {'name': '杯子 故事书折页', 'url': 'https://starbucks.joywok.com/api/file/download?id=nYiC177Tfh2l3vcL'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=U5IoJNzMr2MYhWUE'}]",11154841,安徒生剪纸系列渐变蓝玻璃杯315ml ,商品,双层玻璃杯造型，内杯杯身渐变效果，正反面印有睡神奥列·路却埃 撑开伞与闭合伞的画面，两层杯子中间穿插立体爱心，故事感十足。（灯光下可以拍出好看的倒影）,[],"11/14上市
安徒生剪纸系列"
